ID	group	IsOpinionLeader	IsOpinionLeaderMultiple
17026061	0	0	0
395166996	0	0	0
174208496	0	0	0
21925455	0	0	0
346946485	0	0	0
261321394	0	0	0
78783	0	0	0
52976552	0	0	0
14967638	0	0	0
14263229	0	0	0
104164496	0	0	0
72001259	0	0	0
258215926	0	0	0
18690832	0	0	0
123387597	0	0	0
28307436	0	0	0
848411977	0	0	0
794748	0	0	0
12831092	0	0	0
402962386	0	0	0
401063066	0	0	0
329724652	0	0	0
47119375	0	0	0
198559051	0	0	0
254518969	0	0	0
337239645	0	0	0
653943	0	0	0
221446048	0	0	0
15887391	0	0	0
304067078	0	0	0
1018048447	0	0	0
159906762	0	0	0
132476775	0	0	0
637220800	0	0	0
862588940	0	0	0
16669384	0	0	0
15139707	0	0	0
243162869	0	0	0
8984352	0	0	0
113858612	0	0	0
16573230	0	0	0
1538211	0	0	0
122294847	0	0	0
60179336	0	0	0
66355772	0	0	0
76033336	0	0	0
20052567	0	0	0
10802892	0	0	0
377633327	0	0	0
11735032	0	0	0
17261137	0	0	0
42136183	0	0	0
1011864644	0	0	0
453472733	0	0	0
172993056	0	0	0
207167871	0	0	0
1323793262	0	0	0
368659722	0	0	0
104877247	0	0	0
362269231	0	0	0
449401670	0	0	0
116197245	0	0	0
21640487	0	0	0
18196760	0	0	0
283023248	0	0	0
11214	0	0	0
415774813	0	0	0
3426	0	0	0
576643458	0	0	0
15392494	0	0	0
35371568	0	0	0
260706669	0	0	0
9972552	0	0	0
325310929	0	0	0
20277623	0	0	0
237916511	0	0	0
17841519	0	0	0
37119973	0	0	0
15389419	0	0	0
16183712	0	0	0
14358381	0	0	0
313158169	0	0	0
242541614	0	0	0
411954719	0	0	0
14196473	0	0	0
1072126590	0	0	0
284332084	0	0	0
299056593	0	0	0
451764813	0	0	0
1335578652	0	0	0
36675288	0	0	0
15568988	0	0	0
16486568	0	0	0
19134104	0	0	0
19988428	0	0	0
1433664434	0	0	0
178798469	0	0	0
383339461	0	0	0
213097939	0	0	0
95521855	0	0	0
539663221	0	0	0
159449382	0	0	0
20083949	0	0	0
1119270127	0	0	0
1270575972	0	0	0
60612894	0	0	0
50856355	0	0	0
23517290	0	0	0
333693357	0	0	0
15007364	0	0	0
19674394	0	0	0
331977160	0	0	0
230042878	0	0	0
6357512	0	0	0
935648720	0	0	0
365771228	0	0	0
16444535	0	0	0
377765104	0	0	0
388238867	0	0	0
825313219	0	0	0
14137105	0	0	0
97526775	0	0	0
1260468601	0	0	0
197808746	0	0	0
298958296	0	0	0
24355226	0	0	0
15053858	0	0	0
170278664	0	0	0
394116937	0	0	0
86053702	0	0	0
15715860	0	0	0
15080070	0	0	0
18774059	0	0	0
156835417	0	0	0
193024086	0	0	0
561510387	0	0	0
64952322	0	0	0
14475802	0	0	0
17878142	0	0	0
14357305	0	0	0
3656031	0	0	0
1228057356	0	0	0
14156676	0	0	0
2277141	0	0	0
27664586	0	0	0
1186	0	0	0
79196669	0	0	0
469641751	0	0	0
104373240	0	0	0
14160604	0	0	0
124789058	0	0	0
76447189	0	0	0
101002112	0	0	0
72258148	0	0	0
87102845	0	0	0
20806847	0	0	0
287903711	0	0	0
14950687	0	0	0
16186872	0	0	0
623166366	0	0	0
342947379	0	0	0
15684784	0	0	0
411725414	0	0	0
54973017	0	0	0
866949186	0	0	0
237904882	0	0	0
326110193	0	0	0
1677981	0	0	0
56996055	0	0	0
14440427	0	0	0
648013	0	0	0
121233033	0	0	0
138770909	0	0	0
18176291	0	0	0
486984444	0	0	0
563890062	0	0	0
14459732	0	0	0
320761968	0	0	0
158821259	0	0	0
10695	0	0	0
14322337	0	0	0
14799567	0	0	0
88501008	0	0	0
21766340	0	0	0
96865531	0	0	0
605108505	0	0	0
335378209	0	0	0
325170157	0	0	0
755653	0	0	0
15275550	0	0	0
491745892	0	0	0
149653743	0	0	0
1408921086	0	0	0
928839300	0	0	0
589311349	0	0	0
450611024	0	0	0
80680080	0	0	0
566614857	0	0	0
17801164	0	0	0
22607047	0	0	0
23440989	0	0	0
62169929	0	0	0
14667738	0	0	0
42577047	0	0	0
1003359398	0	0	0
123859505	0	0	0
379334612	0	0	0
51860670	0	0	0
61835254	0	0	0
113853720	0	0	0
21272641	0	0	0
820651446	0	0	0
295877692	0	0	0
15087503	0	0	0
129732577	0	0	0
325881617	0	0	0
1276545116	0	0	0
4904051	0	0	0
156918516	0	0	0
18255898	0	0	0
14136341	0	0	0
68953	0	0	0
22974708	0	0	0
271111754	0	0	0
53081038	0	0	0
54754902	0	0	0
824661439	0	0	0
43158454	0	0	0
8903102	0	0	0
252794672	0	0	0
44217930	0	0	0
55232262	0	0	0
635639811	0	0	0
96875688	0	0	0
178142376	0	0	0
436378744	0	0	0
26836308	0	0	0
324522922	0	0	0
17765734	0	0	0
595699733	0	0	0
150970628	0	0	0
17610471	0	0	0
316185186	0	0	0
18863829	0	0	0
45228561	0	0	0
47796564	0	0	0
14270999	0	0	0
26024039	0	0	0
970846249	0	0	0
21212566	0	0	0
37937492	0	0	0
29476754	0	0	0
12448122	0	0	0
81495923	0	0	0
20480793	0	0	0
453920936	0	0	0
24952648	0	0	0
102999493	0	0	0
34406866	0	0	0
75594448	0	0	0
139900071	0	0	0
18091362	0	0	0
16573922	0	0	0
23189284	0	0	0
87793812	0	0	0
22208333	0	0	0
547715891	0	0	0
26372174	0	0	0
646033	0	0	0
620441867	0	0	0
328136541	0	0	0
1069141086	0	0	0
698193	0	0	0
520083743	0	0	0
274519522	0	0	0
230106876	0	0	0
15197938	0	0	0
116424095	0	0	0
61836908	0	0	0
55837850	0	0	0
217990551	0	0	0
21023820	0	0	0
26791275	0	0	0
22651735	0	0	0
47907627	0	0	0
14333966	0	0	0
61912304	0	0	0
421915743	0	0	0
380868451	0	0	0
14326390	0	0	0
438110050	0	0	0
5484672	0	0	0
548543607	0	0	0
29901102	0	0	0
53593281	0	0	0
732889176	0	0	0
22708364	0	0	0
239379546	0	0	0
14343768	0	0	0
21348738	0	0	0
37013659	0	0	0
224841869	0	0	0
186200830	0	0	0
958744460	0	0	0
163583951	0	0	0
14742682	0	0	0
